Geneid	SRR1552454	SRR1552452	SRR1552450	SRR1552448	SRR1552446	SRR1552444
66153	2	0	1	0	3	5
66154	23	17	19	22	28	27
66155	4	5	1	13	13	7
66156	19	10	11	3	12	10
66158	2	2	0	1	0	2
66161	4	2	2	0	0	3
66162	4	2	8	1	8	9
66163	15	19	17	8	16	16
66164	11	9	15	2	6	25
66165	4	7	13	5	9	13
66166	0	4	13	2	1	2
66167	1	1	0	0	0	0
66168	15	20	37	22	50	79
66169	15	21	21	10	26	30
66170	1	4	0	1	0	6
66171	2	2	1	4	4	4
66172	2	2	2	2	3	4
66174	7	7	7	2	5	9
66175	0	2	5	1	1	1
66176	2	0	0	2	4	5
66177	18	22	23	11	28	35
66179	1	7	7	7	7	5
66180	14	11	12	4	1	8
66181	7	12	13	3	16	7
66183	0	0	0	0	0	0
66184	3	4	3	0	0	1
66185	32	35	25	17	25	30
66190	16	16	11	7	6	9
66191	7	3	12	20	23	20
66192	4	3	5	3	10	6
66193	6	11	10	6	13	18
66194	4	3	5	2	7	10
66195	0	0	0	0	0	0
66196	4	5	6	6	12	6
66197	3	16	12	3	3	5
66198	1	0	3	0	0	1
66199	5	5	7	4	9	8
66200	5	5	4	8	6	12
66201	11	10	7	8	5	11
66202	1	0	1	0	2	3
66203	0	0	0	0	0	0
66204	3	1	0	1	0	4
66205	1	0	4	0	0	0
66206	7	10	6	3	4	8
66208	3	5	4	1	0	3
66209	1	5	2	1	6	8
66211	0	0	0	0	0	0
66212	10	9	9	36	45	13
66213	9	3	6	1	4	7
66214	0	6	5	0	2	3
66218	44	29	33	39	45	47
66220	2	0	0	4	1	1
66222	0	0	0	0	0	0
66223	3	2	8	7	4	8
66225	0	0	0	0	0	0
66226	2	0	0	1	2	2
66229	25	19	43	14	24	46
66230	8	4	7	6	9	12
66231	10	22	18	2	18	24
66233	2	7	2	1	2	5
66234	31	4	7	18	5	11
66235	23	20	29	14	34	31
66236	1	1	1	0	1	4
66237	1	2	0	0	0	1
66240	0	2	1	0	0	0
66241	11	12	12	5	12	13
66242	1	4	4	3	4	7
66244	18	15	18	7	19	23
66245	10	11	13	6	12	21
66246	13	8	17	3	5	11
66248	6	8	8	10	16	10
66249	7	10	15	17	21	20
66251	12	8	10	32	31	11
66253	9	13	3	6	9	9
66254	4	6	7	1	4	7
66255	1	0	0	1	0	1
66256	27	48	44	146	104	59
66257	6	5	1	2	1	0
66258	1	0	4	1	4	3
66259	17	6	16	0	1	13
66260	0	0	0	4	1	3
66261	0	0	0	0	0	0
66262	20	15	22	5	14	18
66263	0	0	1	0	0	0
66264	11	3	8	0	1	3
66266	7	4	2	3	4	4
66268	2	3	1	3	3	3
66269	0	0	0	0	0	0
66270	40	42	29	128	63	31
66271	6	5	6	7	8	2
66272	7	3	5	10	5	7
66273	8	6	0	3	6	2
66274	0	1	0	3	2	4
66276	2	3	4	0	4	5
66277	2	1	0	7	1	0
66278	3	0	4	3	3	5
66279	5	3	2	0	6	2
66282	5	4	2	3	1	3
66283	0	0	0	0	0	0
66284	0	0	0	0	0	0
66286	7	6	7	48	26	10
66289	0	0	0	0	0	0
66290	5	7	7	15	14	17
66291	4	1	1	0	1	3
66292	5	5	8	7	15	16
66293	6	7	18	2	4	5
66294	8	11	9	3	15	6
66296	3	7	6	0	9	15
66297	0	0	0	0	0	0
66298	0	0	0	0	0	0
66300	7	2	6	2	2	6
66302	6	4	3	6	1	4
66306	20	17	33	7	18	19
66307	10	16	27	14	25	47
66308	8	6	7	2	3	4
66309	8	2	6	4	6	7
66310	8	5	4	5	10	11
66311	0	0	0	0	1	1
66313	36	49	34	11	32	33
66314	24	31	25	12	19	28
66315	14	8	8	1	2	3
66317	8	8	11	11	12	20
66320	5	9	3	9	14	15
66322	0	1	0	0	0	0
66323	0	0	1	0	0	0
66326	0	0	0	0	0	0
66328	0	0	0	0	0	0
66329	0	0	0	2	0	0
66330	0	1	0	0	1	0
66332	0	0	0	0	0	0
66333	0	0	0	0	1	0
66335	18	14	15	11	16	9
66336	0	2	1	0	3	3
66337	0	1	0	0	0	0
66338	0	0	0	0	0	0
66340	7	5	2	5	19	15
66341	6	6	3	1	0	0
66343	1	0	2	0	0	0
66344	0	0	0	0	0	0
66346	0	0	0	0	0	0
66349	3	6	8	1	9	8
66350	0	1	3	7	7	4
66352	9	2	9	6	15	15
66353	0	0	0	0	0	0
66354	26	23	20	15	17	24
66355	1	5	1	0	1	5
66356	4	15	9	15	17	15
66357	8	8	17	23	26	18
66358	5	0	4	1	0	2
66359	7	3	11	1	4	12
66361	5	3	3	1	5	5
66362	3	5	3	2	4	3
66364	2	1	1	0	5	2
66365	6	10	4	1	2	6
66366	37	50	54	26	49	51
66367	1	2	0	0	5	5
66368	6	5	16	4	4	8
66369	4	1	2	1	1	3
66371	2	1	9	1	4	8
66373	0	4	3	0	1	4
66374	3	3	7	1	9	7
66375	7	3	2	11	22	2
66377	6	8	3	6	8	11
66379	5	10	5	12	7	14
66380	0	0	0	0	0	0
66381	1	4	2	1	3	2
66383	16	17	12	12	12	3
66384	4	4	6	12	10	12
66385	6	7	10	9	12	17
66387	2	3	6	1	8	12
66388	2	3	1	2	0	1
66390	11	16	11	16	13	13
66391	0	0	0	0	0	0
66392	0	0	0	0	0	0
66394	6	8	16	6	8	10
66395	1082	559	515	84	500	1388
66396	18	15	11	3	1	6
66397	6	7	8	8	18	10
66398	2	2	1	0	2	2
66399	1	4	1	0	5	5
66400	3	0	2	2	1	3
66401	1	0	1	0	2	10
66402	0	0	0	0	0	0
66403	2	4	1	1	5	4
66404	23	10	20	10	19	18
66405	2	2	2	0	3	4
66406	0	3	3	2	0	3
66407	3	8	3	5	7	12
66408	2	6	4	2	2	4
66409	27	60	48	13	55	56
66410	9	12	13	0	5	4
66411	16	10	16	5	8	14
66412	40	22	17	114	60	57
66413	19	37	19	22	25	19
66414	1	3	4	2	6	6
66416	16	12	9	5	17	42
66419	2	2	5	0	11	8
66420	4	8	15	12	28	14
66421	3	6	5	4	9	4
66422	0	6	3	5	7	8
66423	2	2	0	3	1	3
66425	6	3	2	1	0	0
66427	27	22	38	86	44	31
66431	1	1	0	0	1	1
66432	19	25	33	4	21	22
66433	5	2	4	2	5	5
66435	25	16	16	0	0	4
66437	6	10	17	15	14	16
66438	0	0	0	0	0	0
66439	5	6	5	1	1	5
66440	4	1	2	1	2	3
66441	2	4	4	0	2	3
66442	0	3	4	5	1	0
66443	0	0	1	1	3	3
66445	38	53	35	62	72	45
66446	6	8	2	1	4	4
66447	10	7	7	3	1	10
66448	15	10	11	6	12	7
66449	2	4	3	6	1	8
66451	0	0	0	3	6	4
66454	0	1	1	0	0	1
66455	3	4	10	3	2	7
66456	1	3	3	2	1	2
66457	0	2	0	0	0	0
66459	7	7	5	3	8	8
66460	7	10	13	10	11	11
664608	0	0	0	0	0	0
664609	0	0	0	0	0	0
66461	3	5	8	6	6	16
664610	0	0	0	0	0	0
664619	0	0	0	0	0	0
66462	6	6	15	3	11	4
66464	3	4	3	3	5	3
66467	7	11	7	8	13	19
66468	0	0	1	4	2	1
66469	10	7	3	0	7	7
664702	0	0	0	0	0	0
66471	30	44	64	11	31	50
66473	1	1	0	0	0	0
66475	100	126	168	77	206	257
66477	17	14	15	14	15	17
664779	0	0	0	0	0	0
664787	0	0	0	0	0	0
66479	0	1	0	0	0	0
664791	1	1	1	0	0	0
664793	0	0	0	0	0	0
664799	1	0	0	0	0	0
66480	76	111	107	39	111	148
664804	0	0	0	0	0	0
664805	0	0	0	0	0	0
66481	69	132	149	59	132	180
66482	8	5	15	7	10	17
664821	0	0	0	0	0	0
664829	0	0	0	0	0	0
66483	20	37	35	36	37	49
664831	0	0	0	0	0	0
664837	0	0	0	0	0	0
664844	0	0	0	0	0	0
664849	0	0	1	1	2	0
664861	0	0	0	0	0	0
664862	2	3	2	0	0	0
66487	1	0	1	2	0	4
664876	0	0	0	0	0	0
664877	0	0	0	0	0	0
66488	1	1	4	4	6	6
664883	0	0	0	0	0	2
66489	42	96	101	46	117	160
664890	0	0	0	0	0	0
664894	0	0	0	0	0	0
664903	0	1	0	0	0	0
66491	15	19	21	5	8	8
66492	21	13	17	6	14	19
664923	0	0	0	0	0	0
664924	0	0	0	0	0	0
66493	10	4	9	8	14	18
66494	29	32	34	31	57	38
664944	0	0	0	0	0	0
66495	9	14	8	9	16	11
66496	10	12	10	5	3	9
664968	2	3	4	9	14	8
664969	0	0	0	0	0	0
66497	4	4	4	2	1	1
66498	25	20	13	14	19	14
664987	0	0	0	0	0	0
664989	0	0	0	0	0	0
664994	9	4	5	10	6	3
66500	22	26	27	30	32	26
665001	1	0	0	0	0	0
665004	0	0	0	0	0	0
665005	0	0	0	1	0	0
66501	0	0	0	0	0	0
665029	0	0	0	0	0	0
66503	1	0	0	0	0	0
665033	0	0	0	0	0	1
665037	0	0	0	0	0	0
66505	92	72	76	17	34	48
665055	0	0	0	0	0	0
66506	1	2	0	3	2	2
66508	14	15	15	20	7	11
665095	0	0	0	0	0	0
665097	0	0	0	0	0	0
66510	13	5	5	7	24	25
66511	56	48	70	17	32	57
665113	42	37	24	15	13	14
665119	0	0	0	0	0	0
66513	2	10	9	1	3	9
665137	0	0	0	0	0	0
66514	1	3	4	3	5	19
66515	26	37	39	7	12	17
665150	0	0	0	0	0	0
665155	0	2	0	0	0	0
665162	0	0	0	1	0	0
665174	0	0	0	0	0	0
665180	0	0	0	0	0	0
665181	5	4	1	2	2	4
665186	0	0	0	0	0	0
665194	0	0	0	0	0	0
66520	11	10	5	4	4	12
665205	3	1	1	1	0	2
66521	8	4	12	10	6	8
665210	0	0	0	0	0	0
665211	2	1	0	0	1	1
66522	6	7	5	3	7	21
665227	0	0	0	0	0	0
66523	7	7	7	1	8	7
665234	0	0	0	0	0	0
665239	0	0	0	0	0	0
66525	1	11	12	9	12	16
665255	0	0	0	0	0	0
66526	8	5	4	3	2	3
665268	0	0	0	0	0	0
665270	1	2	2	1	27	39
665271	0	0	0	0	0	0
665276	0	0	0	0	0	0
66528	0	0	0	0	0	1
665290	0	0	0	0	0	0
66530	27	18	12	9	23	19
665301	0	0	0	0	0	0
665306	2	1	0	0	0	0
66531	1	2	1	3	1	3
66532	0	0	0	0	0	0
66533	0	0	0	0	0	0
665330	0	0	0	0	1	0
665333	0	0	0	0	0	0
665338	0	0	0	0	0	0
665343	0	0	0	0	0	0
66536	8	6	6	14	13	16
66537	29	33	18	31	33	42
665376	0	0	0	0	0	0
665378	0	0	0	0	0	0
66538	4	5	4	3	2	10
665386	0	0	0	0	0	0
665389	0	0	0	0	0	0
66540	47	54	38	4	92	61
665402	0	0	1	0	0	0
66541	4	4	6	5	7	7
665413	0	0	1	0	0	0
665433	0	0	0	0	0	0
665434	0	0	0	0	0	0
665463	0	0	0	0	0	0
66548	2	0	1	0	0	0
66549	11	10	27	7	13	23
665503	0	0	0	0	0	1
66552	28	33	22	44	73	79
665521	0	0	0	0	0	0
665522	0	0	0	0	0	0
665525	0	0	0	0	0	0
665551	0	0	0	0	0	0
665556	0	0	0	0	0	0
66556	45	58	27	6	25	46
665562	0	0	0	0	0	0
665563	1	1	3	0	1	4
66557	0	0	0	0	0	0
665574	4	6	5	6	19	15
665578	0	0	0	0	0	0
665579	0	0	0	0	0	0
66559	1	5	3	1	3	7
665596	0	0	0	0	0	0
66561	0	0	0	0	0	0
665610	0	0	0	0	0	0
665611	0	0	0	0	0	0
665615	0	0	0	0	0	0
665622	0	0	0	0	0	0
665635	0	0	0	0	1	0
665649	5	7	4	2	6	7
665654	0	0	0	0	0	0
66566	7	3	1	2	2	3
665662	0	0	0	0	0	0
665669	0	0	0	0	0	0
66568	0	2	2	0	1	5
665685	0	0	0	0	0	0
665687	0	0	0	0	0	0
665689	8	3	1	2	2	2
66569	1	0	0	1	5	25
66570	1	1	3	5	1	3
665700	1	2	5	0	0	0
665729	0	0	0	0	0	0
66573	21	18	16	0	0	5
665738	0	0	0	0	0	0
665755	0	0	0	0	0	0
66576	41	53	39	31	50	50
665769	0	0	0	0	0	0
665775	26	16	25	6	13	27
66578	1	0	2	2	3	8
665780	0	0	0	0	0	0
665783	0	0	0	0	0	0
665798	0	0	0	0	0	0
66580	7	9	27	6	17	19
665802	0	0	0	0	0	0
665820	0	0	0	0	0	0
665825	2	1	0	0	0	2
665828	0	1	0	0	0	0
66583	1	2	6	3	3	9
665845	0	0	0	0	0	0
665848	0	0	0	0	0	0
66585	10	16	11	3	12	17
66586	3	5	8	10	9	8
66587	24	19	23	10	24	11
66588	13	9	12	18	45	33
66589	5	17	14	6	9	13
665891	0	0	0	0	0	0
665892	0	0	1	0	0	0
66590	14	24	22	11	22	23
665902	0	0	0	0	0	0
665903	0	0	1	0	1	1
66591	3	0	7	4	3	5
66592	8	21	20	7	9	27
665927	0	0	0	0	0	0
665928	18	21	24	0	5	13
66593	10	17	14	8	13	12
665931	0	0	0	0	0	0
665934	0	1	0	0	0	0
66594	0	0	0	0	0	0
665943	0	0	0	0	0	0
66595	2	2	3	2	2	3
665956	0	0	0	0	0	0
66596	5	2	3	0	2	1
665964	0	0	0	0	0	0
66597	3	4	4	2	3	2
665976	0	0	0	0	0	0
66598	1	1	1	1	0	1
665981	0	0	0	0	0	0
66599	2	1	4	2	1	2
665992	0	0	0	0	0	0
665998	0	0	0	0	0	0
666002	0	0	0	0	0	0
666009	0	0	0	0	0	0
66601	0	0	0	0	0	0
66602	6	7	5	7	8	7
666028	0	0	0	0	0	0
66603	2	2	3	1	2	3
666038	0	0	1	0	0	0
666040	0	0	0	0	0	0
666043	0	0	0	0	0	0
666048	50	24	22	0	0	1
666049	0	0	0	0	0	0
66605	0	0	0	0	0	0
66606	1	0	1	4	10	5
666060	7	4	6	0	0	4
66607	0	0	0	0	0	0
666077	0	0	0	0	0	0
666085	0	0	0	0	0	0
66609	9	11	5	1	6	7
666096	0	0	0	0	0	0
66610	1	0	0	0	0	0
666105	0	1	0	0	0	0
666107	0	0	0	0	0	0
66611	1	2	0	0	0	2
66612	30	11	17	83	63	23
666122	0	0	0	0	0	0
666133	0	0	0	0	0	0
666135	0	0	0	0	0	0
66614	1	4	8	2	6	6
666145	0	0	0	0	0	0
66615	21	15	22	12	17	23
666151	0	0	0	0	0	0
66616	29	16	8	8	14	17
666161	0	0	0	0	0	0
666168	0	0	0	0	0	0
666169	0	0	0	0	0	0
66617	8	11	10	8	11	8
666170	12	8	9	4	8	10
666173	31	23	20	19	29	26
66618	4	5	10	1	2	6
666184	0	0	0	0	0	0
666185	0	0	0	0	0	0
666186	0	0	0	0	0	0
666187	0	0	0	0	0	0
666190	0	0	0	0	0	0
666202	0	0	0	0	0	0
666203	0	0	0	0	0	0
666207	0	0	0	0	0	0
666209	0	0	0	0	0	0
666211	0	1	0	0	0	0
666214	0	0	0	0	0	0
66622	5	8	11	1	4	7
666233	0	0	0	0	0	0
66624	28	20	24	40	47	52
666244	1	0	1	0	0	0
66625	25	26	21	10	24	22
666253	0	0	0	0	0	0
666257	0	0	0	0	0	0
666259	0	0	0	0	0	0
66626	13	24	18	7	22	18
66627	4	4	4	7	3	8
666272	0	0	0	0	0	0
666279	0	0	0	0	0	0
66628	0	6	4	0	1	2
66629	84	120	114	86	184	155
666295	5	1	5	0	3	13
666298	0	0	0	0	0	0
66631	11	21	16	23	27	31
666311	2	6	2	3	7	9
666317	0	0	0	0	0	0
66632	14	10	7	2	7	3
666329	0	0	0	0	0	0
666331	0	0	0	0	0	0
666339	0	0	0	0	0	0
66634	0	5	7	2	3	6
666348	0	0	0	0	0	0
666351	0	0	0	0	0	0
66637	5	2	8	1	0	7
666372	2	0	0	1	0	1
666376	0	0	0	0	0	0
666377	1	0	0	0	1	0
666385	0	0	0	0	0	0
666390	0	0	0	0	0	0
66641	20	12	10	2	5	6
66642	9	7	12	1	6	28
666420	0	0	0	0	0	0
666422	0	0	0	0	0	0
66643	0	0	0	1	0	0
666445	0	0	0	0	0	0
666448	0	0	0	0	0	0
66645	18	14	36	5	6	20
66646	13	7	7	13	8	7
666468	1	3	3	3	3	7
66647	3	7	1	5	8	8
666474	0	0	0	0	0	0
66648	14	7	9	1	2	0
666485	0	0	0	0	0	0
666498	0	0	0	0	0	0
66650	0	0	0	0	0	0
666501	0	0	0	0	0	0
666502	0	0	0	0	0	0
666504	0	0	0	0	0	0
666513	0	0	0	0	0	0
666514	0	0	0	0	0	0
666528	0	0	0	0	0	0
66653	1	1	0	1	0	2
666532	2	1	1	0	1	1
66654	0	0	0	0	0	0
666540	0	0	0	0	0	0
666548	0	0	0	0	0	0
666549	1	0	0	0	0	0
66656	52	77	89	31	61	99
666561	0	0	0	0	0	0
666574	0	0	0	0	0	0
66658	0	0	1	0	1	2
666589	0	0	0	0	0	0
66659	10	4	15	4	11	12
66660	45	58	51	11	53	46
66661	30	29	31	38	66	67
66662	0	0	0	0	0	0
66663	17	14	13	28	15	14
666634	1	4	14	1	6	6
66664	1	0	2	2	6	1
666642	3	0	5	1	8	4
666646	0	0	0	0	0	1
666647	0	0	0	0	0	0
666648	0	0	0	0	1	0
66665	4	4	3	2	4	1
666660	0	0	0	0	0	0
666661	0	0	0	0	0	0
666668	0	0	0	0	0	0
66667	3	0	1	1	1	2
666675	0	0	0	0	0	0
666678	0	0	0	0	0	0
666680	0	0	0	0	0	0
666693	1	0	0	0	0	0
666704	8	6	9	3	12	3
666706	0	0	0	0	0	0
66671	2	6	2	1	5	0
666723	0	0	0	0	0	0
66673	1	0	0	0	0	0
666731	0	0	0	1	0	0
666737	0	0	0	0	0	1
666738	0	0	0	0	0	0
66674	11	12	7	3	6	9
666744	0	0	0	0	0	0
666747	0	0	0	0	0	0
666750	0	0	0	0	0	0
666752	0	0	0	0	0	0
66676	34	37	50	40	47	53
666765	0	0	0	0	0	0
666772	0	0	1	0	0	0
666777	0	0	0	0	0	0
66679	10	10	13	8	12	11
666790	0	0	0	0	0	0
666794	13	14	12	0	0	1
66680	7	4	13	7	12	10
666800	1	0	0	0	0	0
666803	0	0	0	0	0	0
666806	0	0	0	0	0	0
66681	17	16	18	12	12	36
66682	5	5	6	8	2	4
666834	0	0	0	0	0	0
66684	28	19	38	14	32	22
666842	0	0	0	0	0	0
66686	0	2	2	1	0	7
666862	0	0	0	0	0	0
66687	25	27	17	27	27	25
66689	1	1	3	2	5	6
666890	0	0	0	0	0	0
666899	2	2	2	2	3	3
66690	0	1	0	2	1	5
666907	0	0	0	0	0	0
66691	24	25	33	11	32	39
666914	0	0	0	0	0	0
666918	0	0	0	0	0	0
666919	0	0	0	0	0	0
666921	0	0	0	0	0	0
666926	0	0	0	0	0	0
666927	0	0	0	0	0	0
666931	0	0	0	0	0	0
666938	1	4	3	2	1	2
66694	14	28	22	33	41	32
666945	0	0	0	0	0	0
66695	3	1	2	0	1	0
666955	0	1	1	0	0	0
66696	0	0	0	0	0	0
66700	24	30	29	12	38	49
66701	1	1	4	3	4	7
667013	0	0	0	0	0	0
667034	2	3	3	0	0	1
667035	0	0	1	0	0	1
66704	5	9	10	1	4	4
66705	0	1	2	1	0	1
667055	0	0	0	0	0	0
66706	3	0	3	3	2	6
667060	0	0	0	0	0	0
667062	0	0	0	0	0	0
667063	0	0	0	0	0	0
667067	0	0	0	0	0	0
667069	0	0	0	0	0	0
66707	0	0	0	0	0	0
66708	0	0	0	0	0	0
66709	1	0	0	0	0	0
667090	0	0	0	0	1	3
667094	0	0	0	0	0	0
667102	0	0	0	0	0	0
667103	0	0	0	0	0	0
66711	30	25	29	10	32	31
667114	0	0	0	0	0	0
667118	33	51	41	12	38	51
66712	0	0	0	0	0	0
667127	0	0	0	0	0	0
667129	0	0	0	0	0	0
66713	54	56	43	51	84	89
667135	0	0	0	0	0	0
66714	3	7	2	2	2	6
667148	0	0	0	0	0	0
66715	1	0	0	0	0	0
66716	0	0	0	0	0	0
66717	0	0	0	0	0	0
667180	0	0	0	0	0	0
66719	0	0	0	0	0	0
667199	0	0	0	0	0	0
66720	0	1	0	0	0	0
667203	0	0	0	0	0	0
667213	0	0	0	0	0	0
667214	0	0	1	0	0	0
667215	0	0	0	0	0	0
66722	0	0	0	0	0	0
667230	0	0	0	0	0	0
66724	19	24	33	7	16	18
667240	0	0	0	0	0	0
66725	7	3	9	0	0	0
667250	0	1	1	0	0	0
667253	1	0	0	1	0	0
667256	0	0	0	0	0	0
667259	0	0	0	0	0	0
667262	0	0	0	0	0	0
667268	0	0	0	0	0	0
66727	0	0	0	0	0	0
667271	0	0	0	0	0	0
667273	0	0	0	0	0	0
667276	0	0	0	0	0	0
667277	0	0	0	0	0	0
667281	0	0	0	0	0	0
667284	0	0	0	0	0	0
66729	0	0	1	0	0	1
667292	0	0	0	0	0	0
667296	0	0	0	0	0	0
66730	2	0	0	0	0	0
667307	0	0	0	0	0	0
66732	0	0	0	0	0	0
66733	0	0	0	0	0	0
667331	0	0	0	0	0	0
667335	0	0	0	0	0	0
667338	0	0	0	0	0	0
66734	50	40	37	9	16	20
667350	0	0	0	0	0	0
66736	31	15	22	14	14	13
667370	0	0	0	0	0	0
667373	0	0	0	0	0	0
667379	0	0	0	0	0	0
667384	0	0	0	0	0	0
667387	0	0	0	0	0	0
66740	0	0	0	0	0	0
667404	0	0	0	0	0	0
667410	3	0	1	2	0	1
667414	0	0	0	0	0	0
66742	0	0	0	0	0	0
667421	0	0	0	0	0	0
667422	0	0	0	0	0	0
66743	5	7	5	4	7	7
667435	0	0	0	0	0	0
667438	0	0	0	0	0	0
667441	0	0	0	0	0	0
667444	0	0	0	0	0	0
667449	0	0	0	0	0	0
66745	0	0	0	0	0	0
667464	0	0	0	0	0	0
667469	0	0	0	0	0	0
66747	0	0	0	0	0	0
667472	0	0	0	0	0	0
667476	0	0	0	0	0	0
66748	0	0	0	0	0	0
667481	0	0	0	0	0	0
667485	0	0	0	0	0	0
667488	0	0	0	0	0	0
667503	0	0	0	0	0	0
667504	0	0	0	0	0	0
667507	0	0	0	0	0	0
667510	0	0	0	0	0	0
667512	0	0	0	0	0	0
667518	0	0	0	0	0	1
66752	4	4	2	4	1	2
66753	7	5	11	9	8	9
667530	0	0	0	0	0	0
667537	0	0	0	0	0	0
667542	0	0	0	0	0	0
667543	0	0	0	0	0	0
667547	0	0	0	0	0	0
66755	0	0	0	0	0	0
667550	0	0	0	0	0	0
667551	0	0	0	0	0	0
667552	0	0	0	0	0	0
667558	0	0	0	0	0	0
66756	3	1	1	3	2	4
667567	0	0	0	0	0	0
66757	1	1	1	0	0	2
667572	0	0	0	0	0	0
667574	0	0	0	0	0	0
66758	0	0	0	0	0	0
667583	0	0	0	0	0	0
667586	0	0	0	0	0	0
667596	0	0	0	0	0	0
667597	2	0	0	0	0	0
667599	0	0	0	0	0	0
66760	0	0	0	0	0	0
667604	0	0	0	0	0	0
66761	0	0	0	0	0	0
667610	0	0	0	0	0	0
667626	0	0	0	0	0	0
66763	0	0	0	0	0	0
667631	0	0	0	0	0	0
667635	0	0	0	0	0	0
66765	0	0	1	0	0	0
66766	0	0	0	0	0	0
667660	0	0	0	0	0	0
667663	0	0	0	0	0	0
667666	0	0	0	0	0	0
66768	3	2	3	1	2	3
667681	0	0	0	0	0	0
667683	0	0	0	0	0	0
667686	0	0	0	0	0	0
66769	0	0	0	0	0	0
667693	0	0	0	0	0	0
66770	0	0	0	0	0	0
667705	1	1	1	0	0	0
66771	23	29	34	16	24	22
667712	0	0	0	0	0	0
667716	0	0	0	0	0	0
66772	0	0	0	0	0	0
667728	2	2	0	4	1	6
66773	2	0	3	0	1	0
667736	0	0	0	1	0	0
667739	2	2	7	1	8	3
667742	2	1	0	0	0	47
66775	0	1	0	0	0	5
667754	0	0	0	0	0	0
66776	0	0	0	0	0	0
667764	0	0	0	0	0	0
667765	0	0	0	0	0	0
667766	15	1	12	2	3	7
667768	0	0	0	1	0	0
667769	0	0	0	0	0	0
667772	0	0	0	0	0	0
667780	0	0	0	0	0	0
66779	0	0	0	0	0	0
667792	0	0	0	0	0	0
667794	0	0	0	0	0	0
66780	0	0	0	0	0	0
667823	0	0	0	0	0	0
66783	0	0	0	0	0	0
66784	0	0	0	0	0	0
667846	0	0	0	0	0	0
667847	0	0	0	0	0	0
66785	0	0	0	0	0	0
667859	0	0	0	0	0	0
66786	0	0	0	0	0	0
667865	0	0	0	0	0	0
66787	11	5	5	0	2	4
667881	0	0	0	0	0	0
667882	0	0	0	0	0	0
66789	11	4	2	3	7	5
667899	0	0	0	0	0	0
66790	1	2	2	2	5	0
667914	0	0	0	0	0	0
667924	0	0	0	0	0	0
667928	0	0	0	0	0	0
667929	0	0	0	0	0	0
66793	11	3	2	0	0	0
667931	0	0	0	0	0	0
667933	0	0	0	0	0	0
667940	0	0	0	0	0	0
667946	0	0	0	0	0	0
667947	0	0	0	0	0	0
667948	0	0	0	0	0	0
66795	4	4	2	1	1	3
667952	3	0	1	0	0	0
667962	0	0	0	0	0	0
66797	0	0	0	0	0	2
667977	0	0	0	0	1	1
667988	0	0	0	0	0	0
66799	21	17	11	10	9	9
667992	0	0	0	0	0	0
66801	3	3	5	2	2	4
668017	0	0	0	0	0	0
668035	0	0	0	0	0	0
668039	0	0	0	0	0	0
668041	0	1	0	0	1	0
66805	0	0	0	8	2	17
668061	0	0	0	0	0	0
66808	0	0	0	0	0	0
66809	0	0	0	0	0	0
668090	1	0	1	0	0	0
66810	30	25	34	7	25	39
668101	0	0	0	0	0	0
668106	0	0	0	0	0	0
668108	0	0	0	0	0	0
66811	0	2	0	0	0	0
668110	0	0	1	0	0	0
668114	0	0	0	0	0	0
66812	2	2	2	4	6	7
668128	0	0	0	0	0	0
66813	0	1	0	1	2	15
668137	0	0	0	0	0	0
668139	0	1	5	0	0	0
66815	0	0	0	0	0	0
668158	0	1	0	6	3	3
66816	5	7	5	3	2	3
668166	1	4	3	1	0	1
66817	2	1	6	8	3	2
668171	2	1	3	0	1	3
668173	6	1	2	2	2	4
668178	0	0	0	0	0	0
66818	23	32	24	24	30	47
668198	0	0	0	0	0	0
668200	0	0	0	0	0	0
668203	0	0	0	0	0	0
668205	0	0	0	0	0	0
668208	0	0	0	0	0	0
668209	0	0	0	0	0	0
66821	3	5	6	3	7	7
668210	0	0	0	0	0	0
668212	0	2	3	1	0	0
668213	0	0	0	0	0	0
668215	0	0	0	0	0	0
668216	0	0	0	0	0	0
668217	0	0	0	0	0	0
66822	4	7	6	1	2	4
668224	1	0	0	0	0	0
668225	3	3	5	1	1	2
668236	0	0	0	0	0	0
66824	4	4	4	5	10	7
66825	0	0	0	0	0	0
668253	1	1	1	0	2	2
668257	0	0	0	0	0	0
66826	12	7	22	11	14	19
66827	2	5	9	1	11	9
668272	0	0	1	0	1	0
66830	25	47	49	11	41	47
668303	1	1	1	1	1	3
668310	2	2	0	0	0	0
66832	1	0	3	5	3	1
668339	0	0	0	0	0	0
66834	2	3	2	5	12	11
668349	0	0	0	0	0	0
66835	0	0	0	0	0	0
668357	0	0	0	0	0	0
668359	0	0	0	0	0	0
66836	5	5	8	3	12	5
668379	0	0	0	0	0	0
66838	0	0	0	0	0	0
668381	0	0	0	0	0	0
668382	0	0	0	0	0	0
668389	0	0	0	0	0	0
66839	16	17	12	6	18	24
668395	0	0	0	0	0	0
66840	25	34	38	15	33	40
668409	0	0	1	0	0	0
66841	36	34	49	8	35	19
668411	0	0	0	0	0	0
668413	0	0	0	0	0	0
668415	0	0	0	0	0	0
668421	0	0	0	0	0	0
668433	0	0	0	0	0	0
668436	0	0	0	0	0	0
668438	0	0	0	0	0	0
66844	0	0	3	3	6	7
668448	0	0	0	0	0	0
66845	10	6	14	8	4	14
668455	0	0	0	0	0	0
668459	0	0	0	0	0	0
668469	0	0	0	0	0	0
66847	2	2	1	7	4	4
668474	0	0	0	0	0	0
